id	created_at	full_text
913159837860511744	2017-09-27 21:54:05	[ewl] update: free regular bus svcs btwn #tanahmerah and #pasirris.
913159781644242944	2017-09-27 21:53:52	[ewl]:due to track point fault,pls expect 30mins delay train travel time btwn tanahmerah &amp; pasirris.(not linked to new signalling project).
908694258781057024	2017-09-15 14:09:28	[nsl] cleared: train svcs btwn #marinasouthpier and #toapayoh have resumed. free regular bus svcs have ended.
908687736269189120	2017-09-15 13:43:33	[nsl] update: free regular bus svcs btwn #marinasouthpier and #toapayoh is still available.
908687641687728128	2017-09-15 13:43:11	[nsl]update: fault cleared.train services are progressively being restored.
908678889639047169	2017-09-15 13:08:24	[nsl] update: free regular bus svcs btwn #marinasouthpier and #toapayoh.
908678498767708160	2017-09-15 13:06:51	[nsl]: due to a signalling fault on the new signalling system, pls add 20mins train travel time btwn #marinasouthpier and #toapayoh.
907882987009720320	2017-09-13 08:25:46	here’s a look at the gala ‘journey with us @ bukit panjang integrated transport hub (bpith)’ event, last saturday. https://t.co/pfoh77hq4b https://t.co/zkrpq1jtgn
907469505969790976	2017-09-12 05:02:44	the power rail replacement project is now complete!✔take a look at the effort &amp; planning that led up to this moment: https://t.co/mjzgretob0 https://t.co/yqzbizjcq3
907068121323757569	2017-09-11 02:27:47	[ccl] update: train services are running normally now.
907064823061536769	2017-09-11 02:14:40	[ccl update]train service are progressively recovering. free regular bus service available till 10.30am.
907061820904448000	2017-09-11 02:02:45	[ccl update] train service are progressively recovering. free regular bus service available till 10.30am.
907059663450939392	2017-09-11 01:54:10	[ccl update] pls add 30mins additional travelling time from #payalebar to   #buonavista due to train fault. free regular bus available.
907056283529785344	2017-09-11 01:40:44	[ccl update] pls add 30mins additional travelling time from #payalebar to   #buonavista due to a train fault. train service still available
907052934394871808	2017-09-11 01:27:26	[ccl] update: free regular bus services available between #payalebar and #buonavista.
907052485688168448	2017-09-11 01:25:39	[ccl] pls add 15mins additional travelling time from #payalebar to   #buonavista due to a train fault.
906438455931977729	2017-09-09 08:45:43	[bplrt] cleared: free bus and bridging bus services have ended. we apologise for the inconvenience caused.
906433275039686656	2017-09-09 08:25:08	[bplrt] cleared: normal service on the bplrt has resumed.
906358025631318016	2017-09-09 03:26:07	[bplrt] update: no train service on service a and b due to train fault. free bus bridging services are available.
906356188614336513	2017-09-09 03:18:49	[bplrt] update: free bus bridging services are available.
906354550138740736	2017-09-09 03:12:18	[bplrt]: no train service due to train fault.
906076986300284928	2017-09-08 08:49:22	come &amp; enjoy a day of fun activities, performances and more at ‘journey with us @ bukit panjang ith’! see you there. https://t.co/zxna0gzgrr https://t.co/aotrq2azyd
904701648978583552	2017-09-04 13:44:16	check out the first ever bus ride out of our new bukit panjang integrated transport hub this morning here 🚌 https://t.co/ldkcrdupas
903905704666292224	2017-09-02 09:01:28	join us for the first bus ride out from bukit panjang integrated transport hub! more info: https://t.co/eyxgtt7v1f https://t.co/w6uxglyf3e
903218122529751040	2017-08-31 11:29:16	[nsl] cleared: free regular bus svcs have ended.
903209602245844992	2017-08-31 10:55:24	[nsl] cleared: train services from #jurongeast to #yishun have resumed. free regular bus svcs is still available.
903205913586049026	2017-08-31 10:40:45	[nsl] update: pls add 15mins train travel time from #jurongeast to #yishun. we are working to recover svc.
903202367952175104	2017-08-31 10:26:39	[nsl] update: free regular bus service is available from #woodlands to #yishun.
903200580876636161	2017-08-31 10:19:33	[nsl]: due to a train fault, pls add 25mins train travel time from #jurongeast to #yishun. (not linked to new signalling project).
902749857387081728	2017-08-30 04:28:32	[ewl] cleared: train services from #jurongeast to #redhill have resumed.
902733066157694977	2017-08-30 03:21:49	[ewl] update: additional train travel time reduced to 5mins from #jurongeast to #redhill due to a track fault. train svc is available.
902726624528842752	2017-08-30 02:56:13	[ewl] update: additional train travel time reduced to 10mins from #jurongeast to #redhill due to a track fault. train svc is available.
902692958654234624	2017-08-30 00:42:27	[ewl] update: pls add 15mins train travel time from #jurongeast to #redhill due to a track fault at #redhill. train svc is available.
902685685928177664	2017-08-30 00:13:33	[ewl]:due to a track fault,pls add 10mins train travel time from #jurongeast to #redhill.(not linked to new signalling project).
900286506958323712	2017-08-23 09:20:04	[nsl] update: pls expect slightly longer train travel time between #yewtee and #jurongeast on the nsl this evening.
900283832405860352	2017-08-23 09:09:26	[nsl]: due to a track point fault near #jurongeast, only one stn platform is operational for nsl train svc to #jurongeast this evening.
900159020454912000	2017-08-23 00:53:29	[nsl] cleared: train svc from #yewtee to #jurongeast is running normally now.
900148926656913408	2017-08-23 00:13:22	[nsl]update: due to a track fault, pls add 10mins train travel time from #yewtee to #jurongeast. (not linked to new signalling project).
900144442350358528	2017-08-22 23:55:33	due to congestion twds jurong east,pax travelling twds cbd are advised to take train in the direction thru woodlands twds marinasouthpier.
900138646916931584	2017-08-22 23:32:31	[nsl]: due to a track fault, pls add 15mins train travel time from #yewtee to #jurongeast. (not linked to new signalling project).
900128700116733952	2017-08-22 22:53:00	due to expected congestion towards jurongeast from woodlands,pax travelling towards cbd are advised to take sb train towards marinasouthpier
899904049222307840	2017-08-22 08:00:19	a lovely sunset captured at woodlands temporary bus interchange! seen it before? rt and tell us! https://t.co/czucdbhnl0
898469895595151360	2017-08-18 09:01:30	[nsl]: our engineers are working hard to continue their checks and investigations. our staff is ready to assist.
898469803765121025	2017-08-18 09:01:08	[nsl]: if you intend to travel on the north-south line later, pls plan ahead. you may experience longer train travel time.
898354359129460736	2017-08-18 01:22:24	[nsl] cleared: train svcs btwn #marinasouthpier and #sembawang have resumed. free regular bus &amp; free bridging bus svcs have ended.
898350525460103168	2017-08-18 01:07:10	[nsl]update:pls add 15mins train travel time btwn #marinasouthpier and #sembawang.free regular bus &amp; free bridging bus svcs are still avail.
898339396662943744	2017-08-18 00:22:57	[nsl] update: trains services are progressively being restored. pls add 30mins train travel time btwn #marinasouthpier and #sembawang.
898333911549304832	2017-08-18 00:01:09	for details on bus services, our bus guides are at https://t.co/sfadrdhw9j.
898327329738334208	2017-08-17 23:35:00	[nsl] update: free regular bus service between #choachukang and #jurongeast.
898313162453209088	2017-08-17 22:38:42	[nsl] update: please take other mrt lines or seek alternative transport towards city area.
898311606794240001	2017-08-17 22:32:31	[nsl]update:pls add 45mins train travel time between #marinasouthpier &amp; #sembawang,due to a signalling system fault.train svc is available.
898311112889745408	2017-08-17 22:30:33	[nsl] update: free regular bus &amp; free bridging bus services from #marinasouthpier towards #sembawang both bounds.
898310734060240897	2017-08-17 22:29:03	[nsl]: due to a new signalling system fault near ang mo kio, pls add 30mins travel time btwn #sembawang &amp; #marina south pier.
898157072813932544	2017-08-17 12:18:27	[nsl]cleared: train services btwn #marinasouthpier and #yishun have resumed. free regular bus and free bridging bus services have ended.
898151798325755904	2017-08-17 11:57:30	[nsl]update:pls add 15mins train travel time between #marinasouthpier &amp; #yishun,due to a new signalling system fault.train svc is available.
898144564518690817	2017-08-17 11:28:45	[nsl] update: free regular bus &amp; free bridging bus services from #marinasouthpier towards #angmokio both bounds.
898137576514625536	2017-08-17 11:00:59	[nsl]update:pls add 40mins train travel time between #marinasouthpier &amp; #yishun,due to a new signalling system fault.train svc is available.
898133261611712512	2017-08-17 10:43:50	[nsl]update:pls add 25mins travel time between #marinasouthpier &amp; #yishun,due to a signalling system fault.train svc is available.
898131712386805760	2017-08-17 10:37:41	check our bus guides at https://t.co/sfadrdhw9j for details on bus services.
898129654489403393	2017-08-17 10:29:30	[nsl] update: free regular bus services are available between #angmokio &amp; #marinasouthpier.
898126996076544000	2017-08-17 10:18:56	[nsl]: due to a new signalling system fault near ang mo kio, pls add 20mins travel time btwn #yishun &amp; #marina south pier.
896264197184528385	2017-08-12 06:56:51	[bplrt] cleared: train services on the service b are running normally now.
896251897585164288	2017-08-12 06:07:58	bplrt: due to train fault, service b temporarily suspended.  only service a running.
894951515357622272	2017-08-08 16:00:43	happy national day, singapore! ❤🇸🇬🎆 #smrt #smrtsingapore #ndp2017 #nationalday #singapore #celebration #onenationtogether https://t.co/tddfwiw1cs
890500955770200064	2017-07-27 09:15:47	[bplrt] cleared: train services on the service a are running normally now
890498491465609220	2017-07-27 09:05:59	[bplrt] update: train fault between #senja and #jelapang at service a.  service b is still running.
890497193110405120	2017-07-27 09:00:50	bplrt: due to train fault, only service b still running. service a affected
889726576757161986	2017-07-25 05:58:40	[ewl] cleared: train services on the ewl are running normally now.
889698822439354369	2017-07-25 04:08:23	[ewl] cleared: we have stopped free regular bus services.
889696644354134016	2017-07-25 03:59:44	[ewl] cleared: train svcs btwn #queenstown &amp; #bugis are progressively returning to normal. free regular bus svcs are still available.
889692966276681728	2017-07-25 03:45:07	[ewl] update: our engineers are currently carrying out urgent repair works. for more information, please refer to: https://t.co/ycvp6hkoak.
889686065119846406	2017-07-25 03:17:42	[ewl] update: free regular bus svcs are available btwn #queenstown &amp; #bugis both bounds.
